rank,name,elo,bestWin,bestWinElo,GCs
383,Limited Edition / Mayfield High School,1343,N/A,-1,0
384,Hillside Singers / Pleasant Hill High School,1343,N/A,-1,0
385,Synergy / Shelbyville High School,1342,N/A,-1,0
386,Northern Lights / Northridge High School,1341,N/A,-1,0
387,Nexus / North Polk High School,1341,N/A,-1,0
388,Choralation / Milton High School,1341,N/A,-1,0
389,Southside Sensation / South St. Paul Secondary,1341,N/A,-1,0
390,Hi-Style / Linn-Mar High School,1339,N/A,-1,0
391,Rhythm in Red / Vermillion High School,1338,N/A,-1,0
392,Rhapsody / Aurora High School,1338,N/A,-1,0
393,Rebelaires / Westwood Jr/Sr High School,1338,N/A,-1,0
394,Revelry / Sioux Falls Jefferson High School,1338,N/A,-1,0
395,CENTRifugAL Force / Central Lee High School,1329,N/A,-1,0
396,The Association / Van Buren High School,1328,N/A,-1,0
397,Amplify / Omaha South High School,1325,N/A,-1,0
398,Legacy / MFL MarMac High School,1322,N/A,-1,0
399,Rhapsody n' Rhythm / McDonald County High School,1320,N/A,-1,0
400,Pandemonious / Bay Port High School,1319,N/A,-1,0
401,The Silhouettes / Norwood High School,1318,N/A,-1,0
402,New Era / Churubusco Jr/Sr High School,1318,N/A,-1,0
403,Visual Harmonics / Woodbine Community School,1317,N/A,-1,0
404,La Voce Ballo / Bemidji High School,1316,N/A,-1,0
405,Infinity / Des Moines Lincoln High School,1314,N/A,-1,0
406,Sadie Street Singers / Anamosa High School,1314,N/A,-1,0
407,Crown Point Majestics / Omaha Northwest High School,1311,N/A,-1,0
408,Mustang Express / Strongsville High School,1311,N/A,-1,0
409,Emotion / New Prague High School,1310,N/A,-1,0
410,Swingsingers / Batavia High School,1307,N/A,-1,0
411,Prism / Warrensburg High School,1306,N/A,-1,0
412,Lincoln Volume / Council Bluffs Lincoln High School,1306,N/A,-1,0
413,Lake Effect / Ashland High School,1303,N/A,-1,0
414,Top Twenty / Kenton High School,1303,Prominent Rendition / Teays Valley High School,1348,0
415,Explosion! / Omaha North High School,1301,N/A,-1,0
416,First Class / Lincoln Northwest High School,1300,N/A,-1,0
417,Voices Unlimited / West Liberty High School,1298,N/A,-1,0
418,Chi-Hi Harmonics / Chippewa Falls High School,1293,N/A,-1,0
419,Goldenaires / Decatur Central High School,1292,N/A,-1,0
420,Saintsations / St. Thomas Aquinas High School,1291,N/A,-1,0
421,Synergy / Hamilton High School,1286,N/A,-1,0
422,Encore / Garrett High School,1277,N/A,-1,0
423,Locomotion / Altoona High School,1275,N/A,-1,0
424,Minstrels / Bishop Luers High School,1262,N/A,-1,0
