rank,name,elo,bestWin,bestWinElo,GCs
378,West Connection / Bellevue West High School,1366,Voices 'N Harmony / Lincoln Northeast High School,1552,0
379,The Coalition / Colby High School,1365,IN Session / Springfield High School,1283,0
380,Surround Sound / Bettendorf High School,1365,N/A,-1,0
381,Northern Lights / Northridge High School,1363,N/A,-1,0
382,Silver Connection / Monona Grove High School,1362,N/A,-1,0
383,Exclamation! / Grain Valley High School,1362,N/A,-1,0
384,Ninth Street Singers / Carrollton High School,1360,Accent / Atchison High School,1339,0
385,Elegance / Lincoln East High School,1358,N/A,-1,0
386,Natural Selection / Sioux Falls Washington High School,1356,N/A,-1,0
387,Touch of Class / Sissonville High School,1355,N/A,-1,0
388,Rhythm and Motion / Ross High School,1355,N/A,-1,0
389,Sensations / Sumner-Fredericksburg High School,1353,N/A,-1,0
390,Rhythm in Red / Vermillion High School,1352,N/A,-1,0
391,Impact / Sheldon High School,1351,N/A,-1,0
392,Revolution / Olentangy Orange High School,1351,Touch of Class / Grove City High School,1458,0
393,Summit Street Singers / Center Point-Urbana High School,1350,West Connection / Bellevue West High School,1366,0
394,Sound Dimension / Joplin High School,1347,N/A,-1,0
395,Crimson Heat / New Palestine High School,1347,N/A,-1,0
396,Adrenaline / Atchison High School,1346,N/A,-1,0
397,Vocal Intensity / Robert C. Byrd High School,1343,High Impact / Herbert Hoover High School,1278,0
398,Red Hot Blues / New Castle High School,1342,N/A,-1,0
399,Revelation / Marion High School,1341,N/A,-1,0
400,Illusion / Shepherd Hill Regional High School,1340,N/A,-1,0
401,Accent / Atchison High School,1339,N/A,-1,0
402,Singing Ambassadors / Denison High School,1338,N/A,-1,0
403,A Touch Of Class / Villa Duchesne and Oak Hill School,1338,N/A,-1,0
404,Titan Tempo / Tuscarora High School,1335,N/A,-1,0
405,Cloud 9 / Clayton Ridge High School,1334,N/A,-1,0
406,Vocal Locomotion / Van Meter Jr/Sr High School,1331,N/A,-1,0
407,Sound / Mundelein High School,1327,N/A,-1,0
408,Jam Session / De Pere High School,1326,N/A,-1,0
409,Christopher Jive and the Uptown 45 / West Branch High School,1326,Hi Fidelity / El Paso-Gridley High School,1374,0
410,Choraliers / Reedsburg Area High School,1325,N/A,-1,0
411,Illusion / Atlee High School,1325,N/A,-1,0
412,SouthSide Sensation / South St. Paul Secondary,1324,N/A,-1,0
413,Vocal Impact / Licking Valley High School,1321,N/A,-1,0
414,Pizzaz / Purvis High School,1318,N/A,-1,0
415,Innergy / Pisgah Jr/Sr High School,1318,N/A,-1,0
416,Center Stage / Adair-Casey/Guthrie Center High School,1316,N/A,-1,0
417,EagleRock! / Keota High School,1316,N/A,-1,0
418,Show Stoppers / Stanton High School,1316,N/A,-1,0
419,Pizazz / Parkview High School,1315,N/A,-1,0
420,Reveille / Madison Central High School,1314,N/A,-1,0
421,Voices Unlimited / West Liberty High School,1313,N/A,-1,0
422,CENTRifugAL Force / Central Lee High School,1312,N/A,-1,0
423,Showstoppers / Norfolk Senior High School,1310,N/A,-1,0
424,Sixteenth Street Singers / Denison High School,1310,N/A,-1,0
425,Vocal Dynamics / Clear Creek Amana High School,1306,N/A,-1,0
426,Sound Surge / Biloxi High School,1303,N/A,-1,0
427,Guys and Dolls / Brodhead High School,1301,N/A,-1,0
428,Varsity Singers / Ada High School,1297,N/A,-1,0
429,Swingspan / Fort Madison High School,1294,N/A,-1,0
430,IN Session / Springfield High School,1283,Class Act / Herscher High School,1383,0
431,High Impact / Herbert Hoover High School,1278,N/A,-1,0
432,Singsation / Wapakoneta High School,1277,N/A,-1,0
433,Crimson & Black / LeMars Community High School,1260,N/A,-1,0
434,Satisfaction / Sioux Center High School,1259,N/A,-1,0
435,Unlimited / Paxton-Buckley-Loda High School,1258,N/A,-1,0
