rank,name,elo,bestWin,bestWinElo,GCs
379,Cloud 9 / Clayton Ridge High School,1354,N/A,-1,0
380,Just For Show / Midlothian High School,1353,N/A,-1,0
381,Patriot Edition / Jay County High School,1351,N/A,-1,0
382,Sound Elegance / Platte County High School,1350,N/A,-1,0
383,Vocal Motion / Mt. Vernon High School,1349,N/A,-1,0
384,CenterStage / LaSalle-St. Joseph Middle School,1349,N/A,-1,0
385,Sapphire and Gold / Kearney High School,1347,N/A,-1,0
386,Dimensions / Dowling Catholic High School,1347,N/A,-1,0
387,Touch of Class / Sissonville High School,1347,N/A,-1,0
388,Lights Cameron, Action! / Cameron High School,1346,N/A,-1,0
389,Innovations / Petal High School,1346,N/A,-1,0
390,Company / South Jones Jr/Sr High School,1346,N/A,-1,0
391,Northernaires / Eau Claire North High School,1344,N/A,-1,0
392,Southside Sensation / South St. Paul Secondary,1339,N/A,-1,0
393,Royal Harmony / North Royalton High School,1339,N/A,-1,0
394,Revelry / Sioux Falls Jefferson High School,1338,N/A,-1,0
395,Celebration Co. / Benton Community High School,1337,N/A,-1,0
396,Vision / New London High School,1334,N/A,-1,0
397,New Era / Churubusco Jr/Sr High School,1334,Singers Unlimited / Anderson High School,1310,0
398,Singers / Seward High School,1334,N/A,-1,0
399,Music Makers / Harrisonville High School,1333,N/A,-1,0
400,Octave Above / Milton High School,1332,N/A,-1,0
401,West Connection / Davenport West High School,1331,N/A,-1,0
402,Old Abe Show Choir / Memorial High School,1331,N/A,-1,0
403,Soundsational Singers / Nevada High School,1331,N/A,-1,0
404,Illusions / Huntington High School,1330,N/A,-1,0
405,Adrenaline / Atchison High School,1329,N/A,-1,0
406,Glamorous Edition / Teays Valley High School,1329,N/A,-1,0
407,Singsations / West Salem High School,1329,N/A,-1,0
408,Synergy / Shelbyville High School,1329,N/A,-1,0
409,From Start to Finish / Andover High School,1328,N/A,-1,0
410,Rave Revue / Ravenswood High School,1325,N/A,-1,0
411,The Silhouettes / Norwood High School,1325,N/A,-1,0
412,Top Twenty / Kenton High School,1321,N/A,-1,0
413,Christopher Jive and the Uptown 45 / West Branch High School,1317,N/A,-1,0
414,Jet Setters / Alliance High School,1317,N/A,-1,0
415,Mustang Express / Strongsville High School,1316,N/A,-1,0
416,Electrify / Somerset Berkley Regional High School,1316,N/A,-1,0
417,Varsity Chorale / Euclid High School,1314,N/A,-1,0
418,Northern Stars / Sheridan High School,1313,N/A,-1,0
419,Illusion / Atlee High School,1312,N/A,-1,0
420,Singers Unlimited / Anderson High School,1310,City Heat / Columbia City High School,1308,0
421,Rebelaires / Westwood Jr/Sr High School,1310,N/A,-1,0
422,City Heat / Columbia City High School,1308,N/A,-1,0
423,Breaking Cylence / Harlan Community High School,1308,N/A,-1,0
424,Vocal Dynamics / Clear Creek Amana High School,1307,N/A,-1,0
425,IN Session / Springfield High School,1301,N/A,-1,0
426,Cavaliers / Crete-Monee High School,1298,N/A,-1,0
427,Voices Unlimited / West Liberty High School,1291,N/A,-1,0
428,Minstrels / Bishop Luers High School,1290,N/A,-1,0
429,Starliters / Anderson High School,1290,N/A,-1,0
430,Fusion / Fairfield Jr/Sr High School,1286,N/A,-1,0
431,Cardinal Singers / Mayville High School,1283,N/A,-1,0
432,Choralation / Milton High School,1280,N/A,-1,0
433,Swingsingers / Batavia High School,1266,N/A,-1,0
