rank,name,elo,bestWin,bestWinElo,GCs
378,Encore / St. Joseph Central High School,1349,N/A,-1,0
379,Synergy / Hamilton High School,1348,N/A,-1,0
380,Rhapsody n' Rhythm / McDonald County High School,1348,N/A,-1,0
381,Vocal Motion / Wawasee High School,1348,N/A,-1,0
382,Touch of Class / Joplin High School,1348,N/A,-1,0
383,Warrior Ambition / Woodlan Jr/Sr High School,1347,N/A,-1,0
384,Swingin' Saints / St. Thomas Aquinas High School,1345,N/A,-1,0
385,Summit Sound / Bishop Dwenger High School,1344,N/A,-1,0
386,Center Stage / Oak Grove High School,1343,N/A,-1,0
387,Surround Sound / Bettendorf High School,1342,N/A,-1,0
388,Mixed Company / Prospect High School,1342,N/A,-1,0
389,Patriot Pride / Midland Trail Middle/High School,1341,N/A,-1,0
390,New Score Singers / Smith-Cotton High School,1340,N/A,-1,0
391,South High Street Singers / Fort Atkinson High School,1340,N/A,-1,0
392,MoShow / Missouri Valley High School,1339,N/A,-1,0
393,Breaking Cylence / Harlan Community High School,1338,N/A,-1,0
394,West Connection / Davenport West High School,1338,CENTRifugAL Force / Central Lee High School,1318,0
395,Exclamation! / Grain Valley High School,1337,N/A,-1,0
396,Sound Attraction / Williamsburg Jr/Sr High School,1337,N/A,-1,0
397,The Association / Van Buren High School,1337,N/A,-1,0
398,Suite Sounds / Carthage Senior High School,1337,N/A,-1,0
399,Illumination / Pearl River Central High School,1336,N/A,-1,0
400,Sensations / Sumner-Fredericksburg High School,1334,N/A,-1,0
401,Encore / Garrett High School,1333,N/A,-1,0
402,Soundscape / Fremd High School,1332,N/A,-1,0
403,Old Abe Show Choir / Memorial High School,1332,N/A,-1,0
404,High Society / Jonathan Alder High School,1332,N/A,-1,0
405,Northern Stars / Sheridan High School,1331,N/A,-1,0
406,Hi Fidelity / El Paso-Gridley High School,1330,N/A,-1,0
407,Swingspan / Fort Madison High School,1329,N/A,-1,0
408,Entertainers / Grafton High School,1329,Patriot Pride / Midland Trail Middle/High School,1341,0
409,Northernaires / Eau Claire North High School,1327,N/A,-1,0
410,Jive / Bloomington Jefferson High School,1327,N/A,-1,0
411,Visual Volume / Poca High School,1325,N/A,-1,0
412,Vocal Dynamics / Clear Creek Amana High School,1321,N/A,-1,0
413,Esprit / Southwestern Jr/Sr High School,1320,N/A,-1,0
414,High Definition / Tallmadge High School,1320,N/A,-1,0
415,Mustang Express / Strongsville High School,1319,N/A,-1,0
416,Legacy / Donelson Christian Academy,1318,N/A,-1,0
417,CENTRifugAL Force / Central Lee High School,1318,N/A,-1,0
418,Show Choir / Boyden-Hull High School,1315,N/A,-1,0
419,West Connection / Bellevue West High School,1314,N/A,-1,0
420,Bravo / Pella High School,1313,N/A,-1,0
421,Legacy / Wheeling High School,1312,N/A,-1,0
422,Chorale / South Charleston High School,1311,N/A,-1,0
423,Vocal Motion / Lakeland High School,1307,N/A,-1,0
424,Revelation / Marion High School,1304,N/A,-1,0
425,Satisfaction / Sioux Center High School,1303,N/A,-1,0
426,Voices Unlimited / West Liberty High School,1300,N/A,-1,0
427,A New Vision / East Noble High School,1294,N/A,-1,0
428,Soundwaves / Hinton Community School,1290,N/A,-1,0
429,Glamorous Edition / Teays Valley High School,1288,N/A,-1,0
430,Jazzettes / Indian Creek High School,1287,N/A,-1,0
431,Titan Tempo / Tuscarora High School,1286,N/A,-1,0
432,Magnifique / Bishop Heelan Catholic School,1265,N/A,-1,0
