rank,name,elo,bestWin,bestWinElo,GCs
382,Choralaires / Scottsbluff High School,1371,N/A,-1,0
383,Sweet Revelation / Grand Island Senior High School,1370,N/A,-1,0
384,Southside Transit / Marshalltown High School,1368,N/A,-1,0
385,Vocal Locomotion / Van Meter Jr/Sr High School,1368,N/A,-1,0
386,General Admission / Winfield High School,1367,N/A,-1,0
387,Lights Cameron, Action! / Cameron High School,1366,N/A,-1,0
388,Magic / Manteno High School,1365,N/A,-1,0
389,Orange Sensations / Wayne County High School,1364,N/A,-1,0
390,Old Abe Show Choir / Memorial High School,1364,N/A,-1,0
391,Visual Harmonics / Woodbine Community School,1363,N/A,-1,0
392,Powerhouse / Pleasant Hill High School,1363,N/A,-1,0
393,Limited Edition / Tomah High School,1363,N/A,-1,0
394,Elite / Homestead High School,1362,N/A,-1,0
395,Rhapsody n' Rhythm / McDonald County High School,1362,Singers / Webb City High School,1371,0
396,Sound Attraction / Williamsburg Jr/Sr High School,1362,N/A,-1,0
397,Legacy / Sumrall High School,1362,N/A,-1,0
398,Golden Blues / Lexington High School,1362,N/A,-1,0
399,Synergy / Burke High School,1362,N/A,-1,0
400,Surround Sound / Bryan High School,1359,N/A,-1,0
401,Chi-Hi Harmonics / Chippewa Falls High School,1359,N/A,-1,0
402,Cardinal Singers / Mayville High School,1359,N/A,-1,0
403,Fusion / Fairfield Jr/Sr High School,1358,Vocal Motion / Lakeland High School,1331,0
404,Reflection / Northwest Rankin High School,1357,N/A,-1,0
405,Soundwave / Warrensburg High School,1357,N/A,-1,0
406,Eclipse / Harrisburg High School,1357,N/A,-1,0
407,Swingspan / Fort Madison High School,1357,N/A,-1,0
408,Harmonizers / Benson High School,1356,N/A,-1,0
409,OnStage / John Hersey High School,1355,N/A,-1,0
410,Showstoppers / Laurel High School,1352,N/A,-1,0
411,High Voltage / Emmetsburg High School,1349,N/A,-1,0
412,Spectrum / Maryville High School,1346,N/A,-1,0
413,Jefferson Edition / Council Bluffs Jefferson High School,1337,N/A,-1,0
414,Express / Onalaska High School,1337,N/A,-1,0
415,Top Twenty / Kenton High School,1335,Kaleidoscope / Musselman High School,1418,0
416,Illumination / Grand Island Central Catholic Middle/High School,1335,N/A,-1,0
417,The Coalition / Colby High School,1333,N/A,-1,0
418,A New Vision / East Noble High School,1333,N/A,-1,0
419,Vocal Motion / Lakeland High School,1331,N/A,-1,0
420,Prominent Rendition / Teays Valley High School,1330,N/A,-1,0
421,Varsity Singers / Ada High School,1329,N/A,-1,0
422,Capital Harmony / Sioux Falls Roosevelt High School,1327,N/A,-1,0
423,Locomotion / Altoona High School,1322,N/A,-1,0
424,Bella Voce / Grand Island Northwest High School,1320,N/A,-1,0
425,East Side Swingers / Bloomington Kennedy High School,1318,N/A,-1,0
426,Northernaires / Eau Claire North High School,1317,N/A,-1,0
427,Dimensions / Austin High School,1316,N/A,-1,0
428,Dukes and Duchesses / York High School,1316,N/A,-1,0
429,Glamorous Edition / Teays Valley High School,1316,N/A,-1,0
430,Sensations / Sumner-Fredericksburg High School,1314,N/A,-1,0
431,Harmony / Hershey High School,1313,N/A,-1,0
432,18th Street Singers / Ord Jr/Sr High School,1313,N/A,-1,0
433,New Generation / Wood River Rural High School,1313,N/A,-1,0
434,Emerald Evolution / Wilber-Clatonia Jr/Sr High School,1313,N/A,-1,0
435,Encore / Garrett High School,1310,A New Vision / East Noble High School,1333,0
436,Limited Edition / Beatrice High School,1310,N/A,-1,0
437,Velocity / Norfolk Senior High School,1301,N/A,-1,0
438,Vivace / West Salem High School,1295,N/A,-1,0
439,Touch of Class / Sissonville High School,1268,N/A,-1,0
