rank,name,elo,bestWin,bestWinElo,GCs
377,Illusions / Huntington High School,1372,N/A,-1,0
378,Rhythm In Red / Cabell Midland High School,1371,N/A,-1,0
379,Voices In Perfection / Capital High School,1370,N/A,-1,0
380,Hi Fidelity / El Paso-Gridley High School,1369,N/A,-1,0
381,Soundwave / Warrensburg High School,1367,N/A,-1,0
382,Stage Lights / Sioux Falls Washington High School,1365,N/A,-1,0
383,Touch of Class / Sissonville High School,1365,N/A,-1,0
384,Melodic Fusion / Riverside High School,1363,N/A,-1,0
385,Momentum / Plymouth High School,1363,N/A,-1,0
386,Momentum / Aspire Music Academy,1363,N/A,-1,0
387,Singers / Batesville High School,1363,N/A,-1,0
388,Eclipse / Regis Middle School,1363,N/A,-1,0
389,Magic / Manteno High School,1363,OnStage / John Hersey High School,1417,0
390,La Voce Ballo / Bemidji High School,1362,N/A,-1,0
391,Kaleidoscope / Musselman High School,1361,Illusion / Atlee High School,1298,0
392,Northern Lights / North St. Paul High School,1360,Bridge Street Singers / St. Francis High School,1425,0
393,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1358,N/A,-1,0
394,Vivace / West Salem High School,1357,N/A,-1,0
395,Limited Edition / Mayfield High School,1357,N/A,-1,0
396,Great Expectations / Twinsburg High School,1357,N/A,-1,0
397,Center Stage / Columbus East High School,1357,N/A,-1,0
398,Commotion / Oswego High School,1355,N/A,-1,0
399,Rave Revue / Ravenswood High School,1355,N/A,-1,0
400,Swingsingers / Batavia High School,1355,N/A,-1,0
401,North Stars / Columbus North High School,1353,N/A,-1,0
402,Express / Onalaska High School,1353,N/A,-1,0
403,Locomotion / Altoona High School,1352,N/A,-1,0
404,Ovation / Blair High School,1351,The Renegades / Standing Bear High School,1374,0
405,West Side Delegation / Cedar Rapids Jefferson High School,1349,N/A,-1,0
406,Spectrum / Maryville High School,1349,N/A,-1,0
407,South High Street Singers / Fort Atkinson High School,1347,N/A,-1,0
408,Soundwaves / Hinton Community School,1346,N/A,-1,0
409,Pandemonious / Bay Port High School,1343,N/A,-1,0
410,Old Abe Show Choir / Memorial High School,1341,N/A,-1,0
411,Summit Sound / Bishop Dwenger High School,1341,N/A,-1,0
412,St. C Singers / St. Clairsville High School,1340,N/A,-1,0
413,Knight Vision / Crestview High School,1339,N/A,-1,0
414,Xhilaration / Xavier High School,1336,N/A,-1,0
415,Warrior Express / Westside High School,1334,N/A,-1,0
416,Blue Harmony / Hollister High School,1334,N/A,-1,0
417,Knight Rhythms / East Noble High School,1331,N/A,-1,0
418,Breaking Cylence / Harlan Community High School,1328,N/A,-1,0
419,Center Stage / Preble High School,1328,N/A,-1,0
420,High Voltage / Emmetsburg High School,1327,N/A,-1,0
421,Southside Sensation / South St. Paul Secondary,1327,N/A,-1,0
422,Capital Harmony / Sioux Falls Roosevelt High School,1326,N/A,-1,0
423,Cardinal Singers / Mayville High School,1325,N/A,-1,0
424,Encore / Garrett High School,1324,N/A,-1,0
425,ENCORE! / Tantasqua Regional High School,1324,N/A,-1,0
426,Northernaires / Eau Claire North High School,1322,N/A,-1,0
427,Music Warehouse / Edgewood High School,1322,N/A,-1,0
428,Silver Dimension / Monona Grove High School,1321,N/A,-1,0
429,Jack Attack / Drummond High School,1321,N/A,-1,0
430,Visions / Buckeye Valley High School,1321,N/A,-1,0
431,Rhapsody n' Rhythm / McDonald County High School,1317,N/A,-1,0
432,RUSH / Ralston High School,1317,N/A,-1,0
433,Rhythm in Red / Vermillion High School,1315,N/A,-1,0
434,Voices 'N Harmony / Lincoln Northeast High School,1314,N/A,-1,0
435,Sensations / Sumner-Fredericksburg High School,1313,N/A,-1,0
436,Legacy / MFL MarMac High School,1310,N/A,-1,0
437,Vocal Motion / Mt. Vernon High School,1305,N/A,-1,0
438,Illusion / Atlee High School,1298,N/A,-1,0
439,Christopher Jive and the Uptown 45 / West Branch High School,1294,N/A,-1,0
440,Saintsations / St. Thomas Aquinas High School,1290,N/A,-1,0
441,Vocal Dynamics / Clear Creek Amana High School,1285,N/A,-1,0
442,Purple Harmony / Keokuk High School,1277,N/A,-1,0
