rank,name,elo,bestWin,bestWinElo,GCs
397,Lights / Mundelein High School,1461,N/A,-1,0
398,Premiere / Mt. Zion High School,1460,N/A,-1,0
399,New Dimensions / Clover Hill High School,1460,N/A,-1,0
400,Testostertones / Lexington High School,1460,Sound Collage / El Dorado Springs High School,1516,0
401,Swingers Select / Marysville High School,1459,N/A,-1,0
402,Rise of Adrenaline / Sparta High School,1459,N/A,-1,0
403,Tiger Pizazz / Lawrenceburg High School,1459,N/A,-1,0
404,Jubilaires / Beech Grove High School,1458,N/A,-1,0
405,Bella Vocé / Webb City High School,1458,Sound Dimension / Joplin High School,1674,0
406,Panache / Southmont Jr/Sr High School,1458,N/A,-1,0
407,Femmes Fatales / Plainfield High School,1457,N/A,-1,0
408,Revelry / Sioux Falls Jefferson High School,1456,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1536,0
409,Suite Sounds / Carthage Senior High School,1456,Bella Vocé / Webb City High School,1523,0
410,Applause / Appling County High School,1456,N/A,-1,0
411,Madz / Mechanicsville High School,1455,Kaleidoscope / Musselman High School,1431,0
412,Illumination / Millard North High School,1455,N/A,-1,0
413,Silver Connection / Monona Grove High School,1455,Silver Dimension / Monona Grove High School,1500,1
414,Elite Energy / Decatur Show Choir Complex,1454,N/A,-1,0
415,AireMen / Jenks High School,1454,N/A,-1,0
416,Vivacé / Coppell High School,1454,N/A,-1,0
417,Chamber Choir / Hoover High School,1452,N/A,-1,0
418,Fortissimo / Frankfort High School,1451,N/A,-1,0
419,Innovations / Princeton Community High School,1451,N/A,-1,0
420,Star Struck / Bedford-North Lawrence High School,1451,N/A,-1,0
421,Les Femmes / Mt. Zion High School,1451,N/A,-1,0
422,Encore / Madison East High School,1451,N/A,-1,0
423,Soundsations / Texas City High School,1451,N/A,-1,0
424,You've Got Male / Mt. Zion High School,1450,N/A,-1,0
425,Sweet Revelation / Grand Island Senior High School,1450,N/A,-1,0
426,Cardinal & Black Singers / Harvard High School,1449,N/A,-1,0
427,Pulse / Forest City High School,1448,N/A,-1,0
428,18th Street Singers / Ord Jr/Sr High School,1447,N/A,-1,0
429,Sugar & Spice / Neosho High School,1447,Phenomenon / Neosho High School,1442,0
430,Magic / Manteno High School,1445,OnStage / John Hersey High School,1457,0
431,Mountain Melodies / Fruita Monument High School,1445,N/A,-1,0
432,KHS Pops / Kearney High School,1445,Voices 'N Harmony / Lincoln Northeast High School,1442,0
433,Shades of Blue / Burleson Centennial High School,1445,N/A,-1,0
434,Swingsations / Carroll High School,1444,N/A,-1,0
435,Ovation! / O'Gorman High School,1444,N/A,-1,0
436,Vocal Motion / Strike It Up Artistic Center,1443,N/A,-1,0
437,Crimson & Black / LeMars Community High School,1443,Satisfaction / Sioux Center High School,1359,0
438,Singers / Vestavia Hills High School,1442,N/A,-1,0
439,Faces / Crete-Monee High School,1442,N/A,-1,0
440,The Chanticleers / Shaker Heights High School,1442,N/A,-1,0
441,Syndicated Sound / Tarpon Springs High School,1441,N/A,-1,0
442,Treblemakers / Mercy High School,1440,N/A,-1,0
443,Evolution / Gretna High School,1440,KHS Pops / Kearney High School,1490,0
444,Vintage 2015 / Neenah High School,1440,N/A,-1,0
445,Soundsations / Learning Foundation Performing Arts Charter School,1440,N/A,-1,0
446,Connections / Lincoln High School,1440,N/A,-1,0
447,Ridgetop Revolution / Cashton Middle/High School,1440,N/A,-1,0
448,Eagle Show Choir / Flat Rock Middle School,1440,N/A,-1,0
449,Powerhouse / Scottsbluff High School,1440,N/A,-1,0
450,Midwest Express / Holmen High School,1440,Silver Dimension / Monona Grove High School,1500,0
451,Intensity / Ankeny High School,1439,N/A,-1,0
452,Esprit / Enterprise High School,1439,N/A,-1,0
453,Rhapsody / Aurora High School,1438,Power Surge / Elkhorn South High School,1500,0
454,Out Of The Blue / Chelsea High School,1438,N/A,-1,0
455,Expressions / Portsmouth High School,1438,N/A,-1,0
456,New Era / West Marion Jr/Sr High School,1438,N/A,-1,0
457,Center Stage / Davenport North High School,1438,N/A,-1,0
458,Uncaged On Stage / Hastings High School,1438,N/A,-1,0
459,Emerald & Gold / Wilber-Clatonia Jr/Sr High School,1437,N/A,-1,0
460,Singers Jr. / Sullivan Middle School,1437,N/A,-1,0
461,Music Express / Garfield Heights High School,1437,St. C Singers / St. Clairsville High School,1633,0
462,Premiers / Columbia Academy,1437,N/A,-1,0
463,Swingin' Saints / St. Thomas Aquinas High School,1436,Saintsations / St. Thomas Aquinas High School,1500,1
464,Unmuteables / MacArthur High School,1436,N/A,-1,0
465,Tiger Tonality / Guymon High School,1436,N/A,-1,0
466,Classic Connection / DeKalb High School,1436,Singers / Batesville High School,1500,0
467,Center Stage / Milton-Union High School,1435,N/A,-1,0
468,Fantasy / Shepherd Hill Regional High School,1435,N/A,-1,0
469,Glitter & Gold / Scranton High School,1435,N/A,-1,0
470,Vocal Intensity / Robert C. Byrd High School,1435,High Impact / Herbert Hoover High School,1418,0
471,Sensations / Franklin Community High School,1434,N/A,-1,0
472,Momentum / Medford Area Senior High School,1434,N/A,-1,0
473,Touch of Swing / Manchester High School,1433,N/A,-1,0
474,IntoneNation / Rouse High School,1433,N/A,-1,0
475,Impulse / Wahlert Catholic High School,1432,N/A,-1,0
476,Heart and Soul / Papillion-La Vista High School,1432,N/A,-1,0
477,Encore / Jasper High School,1431,N/A,-1,0
478,9th Street Singers / Chase County High School,1431,N/A,-1,0
479,Salem Singsations / West Salem High School,1431,Northern Lights / North St. Paul High School,1552,0
480,Capital Sounds / McGavock High School,1430,N/A,-1,0
481,Mac Melody / Mother McAuley Liberal Arts High School,1429,N/A,-1,0
482,Vocal Pointe / Columbus North High School,1429,North Stars / Columbus North High School,1358,0
483,Tiger Mystique / Broken Arrow High School,1429,Serenade / Edmond Santa Fe High School,1500,0
484,Singspirations / St. Agnes Catholic School,1429,N/A,-1,0
485,Flip Side / Indianola High School,1429,N/A,-1,0
486,Audacity / Bridgeport Jr/Sr High School,1428,N/A,-1,0
487,Countesses & Noblemen / Lincoln Southeast High School,1428,N/A,-1,0
488,Northern Lights / North St. Paul High School,1427,Bridge Street Singers / St. Francis High School,1598,0
489,Sounds / Ben Davis High School,1427,N/A,-1,0
490,New Sound / Sioux City East High School,1426,N/A,-1,0
491,Just For Show / Midlothian High School,1426,High Impact / Matoaca High School,1632,1
492,Vocal Velocity / Peoria Area Performing Arts Studio,1426,N/A,-1,0
493,Revelation / Bloomington Expressive Arts Training (BEAT),1426,N/A,-1,0
494,Music Makers / Harrisonville High School,1426,Sound Express / Platte County High School,1494,0
495,Harmony / Hershey High School,1425,N/A,-1,0
496,New Generation / Wood River Rural High School,1425,N/A,-1,0
497,Power Surge / Elkhorn South High School,1424,N/A,-1,0
498,Entourage / Sioux City East High School,1424,N/A,-1,0
499,City Lights / Rock Bridge High School,1424,N/A,-1,0
500,Select Blend / Blue Valley High School,1424,N/A,-1,0
501,Mini Swingers / Bunsold Middle School,1424,N/A,-1,0
502,High Society / Jonathan Alder High School,1424,N/A,-1,0
503,Bella Voce / Grand Island Northwest High School,1423,N/A,-1,0
504,Sound Collage / El Dorado Springs High School,1423,Serenade / Edmond Santa Fe High School,1500,0
505,Harding Singers / Marion Harding High School,1423,Choraliers / Edgewood High School,1652,0
506,The SLC / Carroll Senior High School,1422,N/A,-1,0
507,High Voltage / Franklin Central High School,1422,N/A,-1,0
508,Serenade / Edmond Santa Fe High School,1422,N/A,-1,0
509,Momentum / Plymouth High School,1421,N/A,-1,0
510,Emergence / Lincoln Southwest High School,1421,N/A,-1,0
511,Viking Show Choir / Seaman High School,1421,N/A,-1,0
512,Prestige / Sioux City East High School,1420,N/A,-1,0
513,Rhythm of the Knight / Uniondale High School,1420,N/A,-1,0
514,Harbor Lights / Kecoughtan High School,1420,N/A,-1,0
515,Back To Bass-ics / Andover High School,1419,N/A,-1,0
516,CHS Glee Club / Cathedral High School,1419,N/A,-1,0
517,Singers / Batesville High School,1419,N/A,-1,0
518,Knight Sounds / Lincoln Southeast High School,1419,N/A,-1,0
519,Evolution / Poquoson High School,1419,N/A,-1,0
520,Up Front / Matoaca High School,1418,N/A,-1,0
521,Fast Lane / Glenwood Community High School,1418,N/A,-1,0
522,Encore! / Georgetown High School,1417,N/A,-1,0
523,Glee / East View High School,1417,N/A,-1,0
524,Falcon Pizzazz / Timber Creek High School,1417,N/A,-1,0
525,Synergy / Clover Hill High School,1417,N/A,-1,0
526,Reveillon / Jackson Preparatory School,1416,N/A,-1,0
527,Sudden Impact / Ottumwa High School,1416,Purple Harmony / Keokuk High School,1330,0
528,Ovations / Opelika High School,1416,Syndicated Sound / Tarpon Springs High School,1500,0
529,Hillside Singers / Pleasant Hill High School,1415,Phenomenon / Neosho High School,1442,0
530,Battalion / Battle High School,1415,N/A,-1,0
531,Lumina / Keller High School,1414,N/A,-1,0
532,Sound Machine / Fort Worth Southwest High School,1414,N/A,-1,0
533,Divas / Tallassee High School,1414,N/A,-1,0
534,Runway / Ralston High School,1414,N/A,-1,0
535,Golden Blues / Tri County Jr/Sr High School,1414,N/A,-1,0
536,Reflections / Duncan High School,1413,N/A,-1,0
537,Silver Streak / Fishers High School,1413,N/A,-1,0
538,West Side Delegation / Cedar Rapids Jefferson High School,1413,N/A,-1,0
539,Mixed Company / Prospect High School,1412,N/A,-1,0
540,CN CeNsation / Central Noble Jr/Sr High School,1412,N/A,-1,0
541,Sound / Oxford High School,1412,N/A,-1,0
542,Spotlight / Prattville High School,1412,N/A,-1,0
543,Momentum / Aspire Music Academy,1412,N/A,-1,0
544,CenterStage! / Albertville High School,1410,N/A,-1,0
545,Rhapsody / Northwest Rankin High School,1410,N/A,-1,0
546,Pop Vox / Everett High School,1410,N/A,-1,0
547,Nothin' But Treble / Andover High School,1410,N/A,-1,0
548,Vocal Motion / Windsor Locks High School,1410,N/A,-1,0
549,Ignite / Mazzuchelli Catholic Middle School,1410,N/A,-1,0
550,Tempest / Valley Vista High School,1410,N/A,-1,0
551,Stellar FX / Shadow Ridge High School,1410,N/A,-1,0
552,Expressions / Fairfield Jr/Sr High School,1410,N/A,-1,0
553,Knight Moves / Norwell High School,1410,N/A,-1,0
554,Harmony Gold / Walsh Jesuit High School,1409,N/A,-1,0
555,Touch of Class / Joplin High School,1409,Saintsations / St. Thomas Aquinas High School,1500,0
556,Vox / Paschal High School,1408,N/A,-1,0
557,Titanaires / Norris High School,1408,N/A,-1,0
558,Choralation / Milton High School,1408,Limited Edition / Tomah High School,1564,0
559,Visual Harmonics / Woodbine Community School,1408,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1536,0
560,Future Image / Grand Island Senior High School,1408,N/A,-1,0
561,City Lights / Iowa City High School,1408,N/A,-1,0
562,Connection / Florence High School,1407,N/A,-1,0
563,Cliff Notes / Midlothian Heritage High School,1407,N/A,-1,0
564,The Shamrocks / Notre Dame High School,1407,N/A,-1,0
565,Debut / Mills E. Godwin High School,1407,N/A,-1,0
566,Tiger Momentum / Broken Arrow Freshman Academy,1407,N/A,-1,0
567,Knight Lights / Northwest High School,1407,N/A,-1,0
568,Esprit / Wheaton Warrenville South High School,1406,N/A,-1,0
569,Adrenaline / Taft Middle School,1405,N/A,-1,0
570,Kinetic Fusion / North Union High School,1405,N/A,-1,0
571,68th Street Singers / Norris High School,1405,N/A,-1,0
572,Jazz Girls / Montgomery High School,1405,N/A,-1,0
573,Renaissance / Cleveland High School,1405,N/A,-1,0
574,Northern Lights / Edmond North High School,1404,N/A,-1,0
575,Illusion / Shepherd Hill Regional High School,1404,N/A,-1,0
576,Vocal Loco-Motion / Van Meter Jr/Sr High School,1404,N/A,-1,0
577,The Current / Waconia High School,1404,N/A,-1,0
578,Impact / Wahlert Catholic High School,1403,N/A,-1,0
579,GleeCVI / Guelph Collegiate Vocational Institute,1403,N/A,-1,0
580,Momentum / Estherville Lincoln Central High School,1403,N/A,-1,0
581,Off-Center Stage / Logan-Magnolia Jr/Sr High School,1403,N/A,-1,0
582,Bella Voce / Johnston High School,1403,N/A,-1,0
583,Premiere / Atlantic High School,1402,N/A,-1,0
584,Revelation / Des Moines Roosevelt High School,1402,moMANtum / Bishop Heelan Catholic School,1500,0
585,Soundsation / Riverdale High School,1402,N/A,-1,0
586,5th Avenue / Western Dubuque High School,1402,Legacy / MFL MarMac High School,1470,1
587,Drifters / Chesterton High School,1402,N/A,-1,0
588,Legacy / Donelson Christian Academy,1401,Vocal Motion / Bradley Central High School,1528,1
589,Tiger Tones / Harrisburg High School,1401,N/A,-1,0
590,Charisma / Lebanon High School,1401,N/A,-1,0
591,Out Of The Blue / Plattsmouth High School,1401,N/A,-1,0
592,Heartbreakers / Sidney High School,1401,N/A,-1,0
593,Revolution / Olentangy Orange High School,1399,N/A,-1,0
594,Union Station / Union High School,1399,N/A,-1,0
595,Northern Lights / Don Mills Collegiate Institute,1399,N/A,-1,0
596,Tiftosterone / Tift County High School,1399,N/A,-1,0
597,Tomcats / Nitro High School,1399,N/A,-1,0
598,Dimensions / Dowling Catholic High School,1399,N/A,-1,0
599,Visual Volume / Poca High School,1398,Vocal Intensity / Robert C. Byrd High School,1468,0
600,A Touch Of Class / Villa Duchesne and Oak Hill School,1397,N/A,-1,0
601,Encore / Waverly High School,1397,N/A,-1,0
602,Platinum / Platteview High School,1397,N/A,-1,0
603,Sapphire and Ice / Plattsmouth High School,1397,N/A,-1,0
604,New Edition / South Jones Jr/Sr High School,1397,N/A,-1,0
605,Homegrown Harmonies / Dundy County Stratton Jr/Sr High School,1396,N/A,-1,0
606,Infinity / Kimball Jr/Sr High School,1396,N/A,-1,0
607,Scarlet Harmony / Springfield High School,1396,N/A,-1,0
608,Charisma / Iowa City High School,1396,N/A,-1,0
609,Xhilaration / Xavier High School,1396,N/A,-1,0
610,Music Unlimited / Whitehall-Yearling High School,1395,N/A,-1,0
611,Electric Blue / Quincy Senior High School,1395,N/A,-1,0
612,Choralaires / Scottsbluff High School,1395,N/A,-1,0
613,Elegance / Bishop Dwenger High School,1395,N/A,-1,0
614,Accent / Atchison High School,1394,N/A,-1,0
615,FortissiBROS / Fairfield Senior High School,1394,N/A,-1,0
616,South High Street Singers / Fort Atkinson High School,1394,N/A,-1,0
617,Radiance / Oak Grove High School,1394,N/A,-1,0
618,Royal Harmony / North Royalton High School,1393,Varsity Singers / Huntington North High School,1762,1
619,Spotlighters / Craig High School,1393,N/A,-1,0
620,Elegance / Lincoln East High School,1393,N/A,-1,0
621,Gael Force / St. Edmond Jr/Sr High School,1393,N/A,-1,0
622,Showstoppers / Pocahontas Area High School,1393,N/A,-1,0
623,Limited Edition / Beatrice High School,1393,N/A,-1,0
624,Monarchy / Papillion-La Vista High School,1393,Oak Street Singers / Oak Park High School,1379,0
625,Tribal Clefs / Irwin County High School,1393,N/A,-1,0
626,Revolution / West Jones High School,1393,N/A,-1,0
627,Blue Harmony / Hollister High School,1393,N/A,-1,0
628,Northern Lights / Northridge High School,1393,N/A,-1,0
629,Rhapsody / Cosby High School,1392,N/A,-1,0
630,High Frequency / Whitman Hanson Regional High School,1392,N/A,-1,0
631,OnStage / John Hersey High School,1392,N/A,-1,0
632,Rush / Raymore-Peculiar Senior High School,1392,N/A,-1,0
633,Adrenaline / South Hadley High School,1392,N/A,-1,0
634,DoMENance / Webb City High School,1392,N/A,-1,0
635,Rhapsody In Blue / Hamilton High School,1391,N/A,-1,0
636,Sound Impressions / Lowell High School,1391,Choral Spectrum / South Windsor High School,1635,1
637,Goldenaires / Decatur Central High School,1390,N/A,-1,0
638,Classy Ladies / Logan High School,1390,N/A,-1,0
639,Connection / Warren Central High School,1390,N/A,-1,0
640,CENTRifugAL Force / Central Lee High School,1390,Crimson & Black / Fort Madison High School,1500,0
641,Allure / Loveland High School,1389,N/A,-1,0
642,New Direction / Hoopeston Area High School,1388,N/A,-1,0
643,La Voce Ballo / Bemidji High School,1388,N/A,-1,0
644,Explosion! / Omaha North High School,1388,N/A,-1,0
645,Ambience / Lincoln Southwest High School,1388,N/A,-1,0
646,Excel / Elkhorn High School,1387,N/A,-1,0
647,Èlan / Auburn High School,1386,N/A,-1,0
648,West Connection / Bellevue West High School,1386,Voices 'N Harmony / Lincoln Northeast High School,1545,0
649,Patriot Pride / Midland Trail Middle/High School,1386,N/A,-1,0
650,AristoCats / Tullahoma High School,1385,N/A,-1,0
651,DeFortes / DeForest Area High School,1385,N/A,-1,0
652,Fire and Ice / Washburn High School,1385,N/A,-1,0
653,High Heeled Harmony / Naperville North High School,1385,N/A,-1,0
654,Sensations / Watseka Community High School,1385,N/A,-1,0
655,Singers / Lebanon High School,1385,N/A,-1,0
656,Center Stage / Adair-Casey/Guthrie Center High School,1384,N/A,-1,0
657,Show Stoppers / Stanton High School,1384,N/A,-1,0
658,Emerald Evolution / Wilber-Clatonia Jr/Sr High School,1384,N/A,-1,0
659,The Associate / Homewood High School,1384,N/A,-1,0
660,High Impact / Herbert Hoover High School,1384,Rhythm In Red / Cabell Midland High School,1430,0
661,Just Treble / Jay County High School,1383,N/A,-1,0
662,T-C Sensations / Tri-Center High School,1383,N/A,-1,0
663,Viking Voices / AHSTW Community School,1383,N/A,-1,0
664,moMANtum / Bishop Heelan Catholic School,1383,N/A,-1,0
665,Reflection / Northwest Rankin High School,1382,N/A,-1,0
666,Radiance / Powhatan High School,1381,N/A,-1,0
667,Spotlighters / Mooresville High School,1381,N/A,-1,0
668,Royalty / Wahoo High School,1381,Satisfaction / Sioux Center High School,1401,0
669,Velocity / Norfolk Senior High School,1380,N/A,-1,0
670,Cardinal Singers / Chadron High School,1380,N/A,-1,0
671,Chi-Hi Harmonics / Chippewa Falls High School,1380,Northern Lights / North St. Paul High School,1552,0
672,Nexus / North Polk High School,1379,N/A,-1,0
673,Sound Waves / South Side High School,1379,N/A,-1,0
674,Scarlet & Blue / Council Bluffs Lincoln High School,1379,N/A,-1,0
675,Upstage Revolution / Hastings High School,1378,N/A,-1,0
676,The Renegades / Standing Bear High School,1378,Warrior Express / Westside High School,1389,0
677,Revelation / Marion High School,1377,N/A,-1,0
678,Indian Rhythm / Milan High School,1377,N/A,-1,0
679,Eclipse / Regis Middle School,1376,N/A,-1,0
680,Energizers / Elgin High School,1376,N/A,-1,0
681,Rhythm and Motion / Ross High School,1376,N/A,-1,0
682,Vocal Fusion / Nevada High School,1376,N/A,-1,0
683,Viva di Voce / Timberview High School,1375,N/A,-1,0
684,Encore / St. Joseph Central High School,1374,N/A,-1,0
685,Titan Express / Papillion-La Vista South High School,1373,N/A,-1,0
686,21st Century Singers / Bayard Secondary School,1373,N/A,-1,0
687,Classic Blend / Blue Valley High School,1373,N/A,-1,0
688,Nova / Alan B. Shepard High School,1373,N/A,-1,0
689,Protégé / Cedar Rapids Kennedy High School,1373,N/A,-1,0
690,Vocal Motion / Wawasee High School,1372,N/A,-1,0
691,(m)pulse / Menchville High School,1372,N/A,-1,0
692,Class Act / Herscher High School,1371,N/A,-1,0
693,Impressions / Bartlett High School,1371,N/A,-1,0
694,Natural Selection / Sioux Falls Washington High School,1371,N/A,-1,0
695,Encore! / Muscatine High School,1370,N/A,-1,0
696,Silver Dimension / Monona Grove High School,1370,N/A,-1,0
697,Jack Attack / Drummond High School,1370,N/A,-1,0
698,Amplitude / Bloomington Expressive Arts Training (BEAT),1369,N/A,-1,0
699,Orange Sensations / Wayne County High School,1367,N/A,-1,0
700,Encore / Colonial Forge High School,1367,N/A,-1,0
701,Hi-Style / Linn-Mar High School,1367,N/A,-1,0
702,Harmony! / Hebron High School,1366,N/A,-1,0
703,Scarlet Singers / Des Moines East High School,1365,N/A,-1,0
704,Satisfaction / Sioux Center High School,1365,High Voltage / Emmetsburg High School,1295,0
705,Uptown Girls / Millard West High School,1364,N/A,-1,0
706,Soundscape / Fremd High School,1364,N/A,-1,0
707,Great Expectations / Twinsburg High School,1364,N/A,-1,0
708,Surround Sound / Bettendorf High School,1363,N/A,-1,0
709,Glamour / Glenwood Community High School,1363,N/A,-1,0
710,Saintsations / St. Thomas Aquinas High School,1363,N/A,-1,0
711,Select Sound / Carroll High School,1363,N/A,-1,0
712,Phoenix / Jasper High School,1363,N/A,-1,0
713,J City Riot / Jefferson City High School,1362,N/A,-1,0
714,The Association / Van Buren High School,1361,N/A,-1,0
715,Treble Effects / Nevada High School,1361,N/A,-1,0
716,Momentum / Lincoln High School,1361,N/A,-1,0
717,Vocal Gold / Southeast Polk High School,1361,N/A,-1,0
718,Crimson & Black / Fort Madison High School,1360,N/A,-1,0
719,Spontaneous Combustion / Mediapolis High School,1360,N/A,-1,0
720,Cinematics / Washington High School,1360,N/A,-1,0
721,Voltage / Keller Central High School,1360,N/A,-1,0
722,Limited Edition / Mayfield High School,1360,N/A,-1,0
723,Revelation / Dallas Center-Grimes High School,1360,N/A,-1,0
724,River City Rhythm / Muscatine High School,1360,N/A,-1,0
725,Summit Street Singers / Center Point-Urbana High School,1359,N/A,-1,0
726,Singers / Sullivan High School,1359,N/A,-1,0
727,Jive / Bloomington Jefferson High School,1359,N/A,-1,0
728,Illumination / Grand Island Central Catholic Middle/High School,1359,N/A,-1,0
729,CenterStage / LaSalle-St. Joseph Middle School,1359,N/A,-1,0
730,Visions / Buckeye Valley High School,1359,N/A,-1,0
731,Testostertones / Totino-Grace High School,1358,N/A,-1,0
732,Oak Street Singers / Oak Park High School,1358,Swingin' Saints / St. Thomas Aquinas High School,1385,0
733,Sound Sensations / South Sioux City High School,1358,N/A,-1,0
734,Illuminations / Oakdale High School,1356,N/A,-1,0
735,Harmony / Hampshire High School,1356,N/A,-1,0
736,Nexus / Homewood High School,1355,N/A,-1,0
737,Elite / Homestead High School,1355,N/A,-1,0
738,Dimensions / Austin High School,1354,N/A,-1,0
739,Stage Lights / Sioux Falls Washington High School,1354,N/A,-1,0
740,Sophisticated Ladies / Edgewood High School,1354,N/A,-1,0
741,The Allure / Northwest Rankin High School,1354,N/A,-1,0
742,Legacy / Sumrall High School,1353,N/A,-1,0
743,B*JAZZled / Burlington High School,1353,N/A,-1,0
744,Music Warehouse / Edgewood High School,1353,N/A,-1,0
745,Phenomenon / Neosho High School,1353,N/A,-1,0
746,New Group / Belmond-Klemme Jr/Sr High School,1353,N/A,-1,0
747,She-Notes / Olentangy High School,1353,N/A,-1,0
748,Golden Blues / Lexington High School,1353,N/A,-1,0
749,Main Street / La Cueva High School,1352,N/A,-1,0
750,Continuum / Homewood High School,1352,N/A,-1,0
751,Showstoppers / Laurel High School,1348,N/A,-1,0
752,Harmonix / Hickman High School,1348,N/A,-1,0
753,Ninth Street Singers / Carrollton High School,1348,N/A,-1,0
754,New Dimension / Kimball Jr/Sr High School,1348,N/A,-1,0
755,Voices 'N Harmony / Lincoln Northeast High School,1347,N/A,-1,0
756,Vocal Chords / Danville High School,1347,N/A,-1,0
757,Innovation / New Prairie High School,1347,N/A,-1,0
758,Center Stage / Preble High School,1347,N/A,-1,0
759,Legacy / MFL MarMac High School,1347,N/A,-1,0
760,Singers Unlimited / Anderson High School,1347,N/A,-1,0
761,From Start to Finish / Andover High School,1346,ENCORE! / Tantasqua Regional High School,1468,0
762,The Doods / Grand Island Northwest High School,1346,N/A,-1,0
763,Impact / Sheldon High School,1346,N/A,-1,0
764,Forefront / Harrisonville High School,1345,N/A,-1,0
765,Vibrations / Keokuk High School,1345,N/A,-1,0
766,Elite / Boaz High School,1345,N/A,-1,0
767,A New Vision / East Noble High School,1344,N/A,-1,0
768,Unlimited / Underwood High School,1344,N/A,-1,0
769,The Coalition / Colby High School,1344,N/A,-1,0
770,Fusion / Fairfield Jr/Sr High School,1344,Knight Rhythms / East Noble High School,1368,0
771,ENCORE! / Tantasqua Regional High School,1343,N/A,-1,0
772,Company / Lewis Central High School,1342,N/A,-1,0
773,Soundwave / Troy Buchanan High School,1342,N/A,-1,0
774,Singsations / West Salem High School,1341,N/A,-1,0
775,Pandemonious / Bay Port High School,1340,N/A,-1,0
776,Eclipse / Harrisburg High School,1340,N/A,-1,0
777,Prismatic Sensations / Groton High School,1340,N/A,-1,0
778,Melodic Fusion / Riverside High School,1340,N/A,-1,0
779,Show Choir / Boyden-Hull High School,1339,N/A,-1,0
780,Soundsational Singers / Nevada High School,1339,Rhapsody n' Rhythm / McDonald County High School,1247,0
781,Pizzaz / Purvis High School,1339,N/A,-1,0
782,Synergy / Shelbyville High School,1339,N/A,-1,0
783,Harmonizers / Benson High School,1338,N/A,-1,0
784,Special Request / Aberdeen Central High School,1338,N/A,-1,0
785,Innergy / Pisgah Jr/Sr High School,1337,N/A,-1,0
786,City Heat / Columbia City High School,1337,Royal Harmony / North Royalton High School,1444,0
787,Harmony / Gering High School,1337,N/A,-1,0
788,Brave Generation / Bellmont High School,1337,N/A,-1,0
789,Rebel Rhapsody / Roncalli High School,1336,N/A,-1,0
790,Kaleidoscope / Musselman High School,1336,Illusion / Atlee High School,1178,0
791,State Street Singers / Waseca High School,1335,N/A,-1,0
792,Vocal Impact / Licking Valley High School,1335,N/A,-1,0
793,Harmony In Motion / Wapakoneta High School,1333,N/A,-1,0
794,Sadie Street Singers / Anamosa High School,1333,Legacy / MFL MarMac High School,1470,0
795,West Connection / Davenport West High School,1333,Legacy / MFL MarMac High School,1470,0
796,Center Stage / Columbus East High School,1332,N/A,-1,0
797,Focal Point / Prairie High School,1332,N/A,-1,0
798,Esprit / Southwestern Jr/Sr High School,1332,N/A,-1,0
799,Jazzettes / Indian Creek High School,1332,N/A,-1,0
800,Singing Ambassadors / Denison High School,1332,N/A,-1,0
801,Sensations / Springfield Southeast High School,1332,N/A,-1,0
802,Great Expectations / O'Fallon Township High School,1332,N/A,-1,0
803,Legacy / Wheeling High School,1332,N/A,-1,0
804,Entertainers / Grafton High School,1332,N/A,-1,0
805,Center Stage / Cassville High School,1332,N/A,-1,0
806,Warrior Ambition / Woodlan Jr/Sr High School,1331,N/A,-1,0
807,Company / South Jones Jr/Sr High School,1331,N/A,-1,0
808,Rhythm In Red / Cabell Midland High School,1330,N/A,-1,0
809,Sapphire and Gold / Kearney High School,1330,N/A,-1,0
810,Exclamation! / Grain Valley High School,1330,N/A,-1,0
811,East Side Swingers / Bloomington Kennedy High School,1330,N/A,-1,0
812,Commotion / Oswego High School,1330,N/A,-1,0
813,Jubilation Inc. / Benton Community High School,1328,N/A,-1,0
814,Jefferson Edition / Council Bluffs Jefferson High School,1328,N/A,-1,0
815,Ovation / Blair High School,1328,The Renegades / Standing Bear High School,1384,0
816,the Collective / Anderson Prep Academy,1328,N/A,-1,0
817,Rebelaires / Westwood Jr/Sr High School,1327,N/A,-1,0
818,Sixteenth Street Singers / Denison High School,1325,N/A,-1,0
819,EagleRock! / Keota High School,1325,N/A,-1,0
820,Hilltop Harmony / Pleasant Hill High School,1325,N/A,-1,0
821,Illusions / Huntington High School,1325,N/A,-1,0
822,Warrior Express / Westside High School,1325,N/A,-1,0
823,Vivace / West Salem High School,1324,N/A,-1,0
824,Stage One / Millard South High School,1324,N/A,-1,0
825,Flight / Spring Mills High School,1321,N/A,-1,0
826,Sound Elegance / Platte County High School,1321,N/A,-1,0
827,Singsation / Wapakoneta High School,1321,N/A,-1,0
828,Vocal Infusion / Anderson High School,1320,N/A,-1,0
829,St. C Singers / St. Clairsville High School,1319,N/A,-1,0
830,First Edition / Hudson High School,1318,N/A,-1,0
831,Patriot Singers / East Newton High School,1317,N/A,-1,0
832,Take II / Bellevue East High School,1316,N/A,-1,0
833,Innovations / Petal High School,1316,N/A,-1,0
834,Sound Wave / Twin Lakes High School,1316,N/A,-1,0
835,High Definition / Tallmadge High School,1316,N/A,-1,0
836,Locomotion / Altoona High School,1315,N/A,-1,0
837,Showstoppers / Norfolk Senior High School,1315,N/A,-1,0
838,Starliters / Anderson High School,1314,N/A,-1,0
